source_id,ra,dec,pmra,pmdec,parallax,parallax_error,phot_g_mean_mag
66558047330635008,57.488849,24.344565,10.3,-3.9,1.9,0.3,18.6
66716377006596608,56.960640,24.168409,1.9,-3.9,1.6,0.0,14.5
66751286500710400,57.205725,24.515203,0.6,-5.0,1.4,0.2,17.6
66728128034922624,56.825652,24.230568,20.7,-47.0,7.7,0.2,17.6
66717236000044160,56.995398,24.251960,1.0,-3.1,0.4,0.1,15.6
66731868952898816,56.681756,24.257593,3.8,13.0,2.8,0.0,13.9
66556638584168192,57.447259,24.308737,2.7,-2.6,0.7,0.1,16.8
66554370841422336,57.587542,24.307392,12.7,6.5,1.2,0.0,13.9
66753446866736896,57.313097,24.606097,20.2,-45.0,7.4,0.4,19.3
66554473920635904,57.599736,24.315704,4.9,-7.6,0.6,0.1,17.0
66729777304554496,56.865387,24.270671,14.5,0.6,1.6,0.1,17.0
66729777304555392,56.860079,24.262612,-7.5,3.5,1.0,0.1,15.5
66556363706260224,57.466813,24.303026,-1.9,0.2,1.2,0.0,13.0
66729571146125056,56.876479,24.256476,10.7,-29.5,1.7,0.1,16.9
66523103479455232,57.140812,24.032856,19.3,-44.2,6.8,0.1,16.8
66554405201158528,57.610263,24.313268,2.4,-0.2,0.6,0.1,15.6
66730601938274560,56.837397,24.289830,15.1,-9.8,1.4,0.1,16.0
66558665808717440,57.501206,24.359491,3.7,-16.3,1.7,0.1,12.2
66733763034205696,56.784012,24.306637,21.0,-47.4,7.2,0.1,15.7
66731323492773632,56.852390,24.330922,6.9,3.6,1.6,0.1,15.8
66554989316717696,57.537525,24.310776,12.1,-8.5,1.3,0.0,15.1
66554714438812928,57.549306,24.296006,-10.2,-15.2,5.9,0.0,13.0
66729914743505920,56.903814,24.267709,25.8,-32.8,3.4,0.1,16.8
66526505093670016,57.299705,24.064078,1.1,-4.3,0.7,0.0,13.4
66717442158481664,56.937679,24.219753,0.9,-10.0,1.3,0.0,14.0
66558047333433600,57.484800,24.334115,5.1,-5.4,3.2,0.2,17.6
66529249574139904,57.213903,24.057959,-1.8,-21.1,4.2,0.4,17.6
66553992884305664,57.617257,24.266510,21.5,3.3,2.0,0.3,18.6
66729674225341696,56.854697,24.254627,21.8,-46.1,7.5,0.2,17.1
66712528715894784,57.103329,24.132987,9.8,-4.3,0.7,0.1,17.0
66558116052913152,57.456630,24.331937,-5.6,-7.1,2.0,0.1,16.4
66712803593801856,57.072936,24.148962,-3.6,-0.5,2.7,0.1,15.2
66553958524569728,57.561730,24.282639,4.5,-4.7,0.4,0.1,15.5
66524409149512064,57.133900,24.080514,136.8,122.8,10.7,0.1,16.1
66716651884500608,56.942578,24.201365,5.2,-7.6,1.3,0.1,15.5
66713765666476800,57.010926,24.177015,6.1,-2.9,1.0,0.1,14.5
66713765666476928,57.016928,24.173590,2.8,-3.6,0.7,0.1,16.8
66712769234062592,57.098251,24.145605,1.0,-4.2,0.7,0.1,16.0
66733763034206592,56.775954,24.303446,4.3,-11.7,1.2,0.1,15.4
66558322211337856,57.474890,24.353023,7.9,-5.4,0.9,0.2,17.5
66732491723889792,56.714878,24.306658,4.2,-9.4,1.0,0.1,15.4
66732319925197056,56.744295,24.298900,1.4,0.1,0.4,0.1,16.1
66725409320784896,57.132165,24.356535,-0.1,-2.5,0.5,0.1,16.7
66733316357609856,56.693278,24.324625,14.7,-6.2,0.8,0.1,17.5
66729364987698688,56.863330,24.227664,2.1,-3.1,0.5,0.0,14.6
66753515586222976,57.312522,24.614953,13.1,-8.0,1.8,0.3,18.9
66723558191939712,57.110206,24.307700,-2.1,-5.4,1.1,0.0,12.1
66809663696058624,56.660211,24.774398,6.9,-7.7,2.1,0.2,17.7
66778739931581440,57.359674,24.884812,12.2,-10.2,1.2,0.1,16.8
66781626149592320,56.618050,24.400711,30.7,26.0,3.6,0.1,15.8
66778774291320576,57.335721,24.894449,7.4,-8.3,1.5,0.1,16.2
66767332498522752,57.091577,24.602861,20.5,-4.6,0.6,0.1,17.0
66763106250704256,57.185849,24.549249,-5.0,-13.1,1.1,0.2,18.3
66824507103108992,57.184031,24.852768,5.4,-3.2,0.7,0.1,16.9
66768294571196672,57.013023,24.645832,-3.8,-4.0,0.5,0.1,15.8
66775166518793344,57.427002,24.831544,6.8,-8.9,1.5,0.1,17.1
66763346768871936,57.180377,24.556459,6.4,-8.1,0.4,0.1,16.2
66807357296358528,56.633055,24.734552,1.2,9.0,1.0,0.1,17.5
66778499413415168,57.352969,24.870102,0.1,-11.3,1.2,0.0,13.6
66873778969242112,57.327984,24.960262,8.9,4.4,0.8,0.1,16.9
66868521929273216,57.521029,24.849908,8.9,-8.8,6.4,0.1,16.0
66757466956172544,57.558446,24.645357,14.4,-19.4,2.6,0.5,19.7
66825778413421312,57.144195,24.909934,43.7,3.2,3.1,0.2,17.6
66820452653892096,56.887497,24.795584,10.9,-5.2,1.4,0.0,13.8
66824193569477888,57.099414,24.822328,-1.4,-7.7,1.3,0.1,16.3
66813198453570816,56.578734,24.822295,7.6,-3.6,2.2,0.1,12.6
66774341885074688,57.443710,24.808649,10.0,2.7,0.7,0.1,17.1
66778602492631040,57.345703,24.871275,11.1,-5.3,1.5,0.0,14.3
66814401044413312,56.530689,24.884119,21.5,-4.8,2.7,0.0,13.3
66773345452685440,57.393664,24.716362,2.3,-8.1,0.5,0.1,16.5
66816982320449664,56.963574,24.752864,-0.0,-3.1,1.4,0.1,16.0
66826499967920256,57.188479,24.924755,-11.4,1.9,1.1,0.2,17.4
66763965244167808,57.089796,24.578593,18.8,-45.7,7.2,0.2,17.0
66828939509353984,57.079290,24.928741,-4.9,-5.3,2.6,0.1,17.4
66769217986702208,57.107387,24.656279,-2.6,-0.8,0.6,0.1,16.0
66869621440898176,57.469933,24.890537,-4.2,-7.4,1.9,0.1,16.1
66868831166915328,57.497769,24.876790,-5.6,-55.3,4.0,0.1,17.1
66764274481812864,57.099102,24.575463,0.7,4.0,0.8,0.1,16.5
66869621440897664,57.470408,24.891244,-3.6,-7.6,1.5,0.2,17.8
66824472743376768,57.163846,24.838706,18.6,-44.9,6.8,0.2,17.6
66779358406877568,57.254198,24.902614,20.4,-47.5,7.5,0.1,15.7
66762212897436032,57.479289,24.757605,0.1,-10.4,1.5,0.1,16.9
66824850700490368,57.156945,24.876945,12.6,-5.5,1.0,0.0,13.6
66767263779050624,57.037750,24.608736,-2.1,-2.0,0.3,0.1,15.8
66868075252678528,57.511543,24.824131,6.9,-5.8,1.2,0.1,15.9
66779083528971392,57.282784,24.880366,3.0,-2.9,0.8,0.1,17.2
66778636852372864,57.316739,24.861878,-1.2,-1.5,0.5,0.0,14.7
66760666709222784,57.477447,24.693409,-0.4,-1.0,1.0,0.1,17.5
66819108328197248,57.069590,24.819769,-0.3,0.0,0.6,0.1,16.4
66757677411985024,57.542541,24.658714,3.3,-5.4,1.0,0.2,17.9
66815573571190272,56.961657,24.679081,2.0,-7.5,1.1,0.0,13.6
66872335860234368,57.406067,24.894116,2.7,1.1,0.4,0.0,12.9
66775132159058688,57.411217,24.818046,-9.5,-6.6,1.9,0.1,15.2
66855705746860160,57.619389,24.807761,-5.2,1.8,1.1,0.1,17.1
66767847894608256,57.002689,24.596274,8.9,-1.1,0.7,0.0,14.3
66782687004835072,56.736944,24.432352,4.3,-0.8,2.2,0.3,18.3
66774101366910336,57.443820,24.782863,8.2,-5.8,0.5,0.0,15.3
66868384490322560,57.476920,24.852961,-2.1,-8.8,1.4,0.1,15.9
66774921704640896,57.338048,24.803224,5.7,-5.1,2.5,0.5,19.4
66837151486739712,56.701440,24.885790,-0.6,-3.9,0.8,0.1,17.2
66825159938146048,57.100681,24.861335,-1.6,-2.8,0.3,0.1,12.1
66767847894609792,56.991237,24.594181,2.7,-2.8,0.4,0.1,15.6
66774444964309632,57.350851,24.756030,9.0,-15.2,1.4,0.0,14.1
66816874943887232,56.946482,24.733671,2.1,-4.7,1.2,0.1,15.7
66777331182332928,57.240044,24.810978,20.8,-10.5,3.4,0.2,17.6
66775063439584896,57.382829,24.814379,-5.7,-0.0,0.9,0.0,14.2
66816398204909696,56.936398,24.702632,-0.9,-0.3,0.4,0.1,16.5
66815642290665728,56.948398,24.695871,3.1,-24.1,0.7,0.1,17.5
66757917930143616,57.566401,24.692575,-1.5,-2.4,1.2,0.0,15.7
66828630271719424,57.028213,24.909552,12.1,-6.8,0.8,0.0,14.3
66856530380579328,57.599700,24.823473,3.9,-2.0,0.5,0.1,16.1
66873504091336832,57.343331,24.942321,5.8,-6.1,0.7,0.0,14.4
66774204446124928,57.425731,24.797424,1.9,-5.4,0.6,0.0,15.1
66868350130582656,57.489585,24.855566,-2.3,-8.4,1.2,0.2,17.8
66767126340100352,57.016249,24.600091,9.4,-3.7,1.4,0.0,13.9
66781965450327680,56.578165,24.429383,1.6,-8.6,0.9,0.1,16.9
66774513683784192,57.332528,24.773388,5.4,-2.0,0.8,0.1,16.3
66856770898748416,57.561178,24.843202,-1.6,-2.5,0.4,0.1,16.6
66868521929273728,57.509985,24.853051,1.3,-1.5,0.2,0.0,14.2
66767916614083712,56.988968,24.610613,-2.8,-2.9,0.3,0.1,15.8
66768736950369664,57.015074,24.663595,8.4,8.1,2.4,0.2,18.0
66763621646786944,57.121290,24.544159,2.8,0.9,0.5,0.1,16.2
66777949657609600,57.315200,24.837705,2.2,-10.8,0.8,0.1,16.0
66762900092280832,57.175998,24.517751,-1.1,-4.4,0.4,0.1,16.0
66757024576960256,57.561374,24.630454,14.4,-1.6,0.7,0.1,17.5
66777674779713920,57.205635,24.840178,2.2,1.3,0.4,0.1,16.0
66776266030440448,57.298847,24.792377,2.7,-8.0,1.3,0.2,17.9
66777915297870848,57.330050,24.832687,-1.0,-5.2,0.6,0.0,15.2
66820761891541504,56.837158,24.774436,-6.0,4.4,1.3,0.2,18.0
66825263017356800,57.105692,24.877951,79.4,-24.7,5.3,0.0,10.6
66872988695252608,57.455566,24.936496,-0.0,-0.1,1.0,0.1,16.4
66815711010139008,57.010706,24.680668,2.3,-2.2,0.6,0.1,16.5
66824541462851200,57.160889,24.848622,4.5,0.7,1.5,0.1,15.7
66774616762990080,57.384729,24.788760,27.2,-1.2,2.2,0.0,13.3
66772967495561856,57.344724,24.750773,7.1,-16.6,1.1,0.0,14.0
66830691855994112,57.160730,24.988034,0.1,-7.0,0.7,0.0,15.5
66873053115788800,57.445196,24.949412,-5.9,7.9,2.3,0.3,18.8
66761044666338688,57.491172,24.713961,2.4,-7.8,0.4,0.1,16.3
66779117888716416,57.237015,24.866053,-0.0,-6.5,0.7,0.1,16.3
66776300390183168,57.270031,24.790085,2.0,-15.5,2.3,0.1,17.3
66873985127663360,57.401054,24.977598,2.1,-4.0,1.4,0.1,14.6
66766748382984064,57.039571,24.556689,3.1,-5.4,1.1,0.0,14.4
66874294365308800,57.369078,24.993131,3.2,-0.9,0.4,0.0,14.8
66870377355132928,57.545363,24.907465,-0.0,-25.8,2.4,0.0,15.0
66813129733721088,56.611484,24.821653,-0.6,-18.9,5.5,0.3,18.4
66767023260890112,57.017136,24.572770,-1.8,-1.0,0.7,0.1,15.9
66841785755636992,56.923028,24.983748,12.1,-22.2,3.6,0.1,16.6
66869655800635008,57.471536,24.901835,0.2,-2.8,0.4,0.1,15.7
66786539592171392,56.602737,24.479405,20.0,-45.7,7.2,0.1,16.5
66869896318803328,57.451673,24.915484,-5.9,5.6,1.2,0.2,18.0
66826053291325568,57.117047,24.939392,-11.0,0.8,2.3,0.0,14.8
66791624833562112,56.933901,24.615149,6.0,-0.6,0.6,0.0,15.2
66819280126896256,57.035546,24.829900,6.1,-17.3,2.9,0.3,18.8
66791899711467904,56.911674,24.630887,-0.0,0.2,0.2,0.0,14.5
66786951909028736,56.600601,24.503417,21.3,-45.2,7.4,0.2,18.1
66782656941733632,56.694737,24.445512,4.8,-6.4,0.7,0.1,17.1
66787119410915072,56.662140,24.520114,20.4,-46.0,7.4,0.0,12.9
66783790813098112,56.689498,24.465398,1.1,-8.6,2.9,0.1,16.6
66757020279203584,57.554027,24.628689,-1.7,-2.1,1.8,0.1,11.3
66783412855976320,56.675870,24.466463,7.3,-10.0,1.2,0.1,15.7
66759219302459264,57.385489,24.625496,11.7,-30.5,1.6,0.0,15.0
66872954335515008,57.431722,24.945328,2.5,-5.7,0.7,0.0,14.9
66827324601638272,57.176003,24.948941,3.1,3.7,0.9,0.1,17.5
66774857281162240,57.346768,24.792972,17.4,-7.3,2.1,0.2,17.6
66793475962761472,56.654570,24.584986,-1.7,-9.2,2.4,0.4,19.4
66832817863815936,56.774180,24.822069,-2.7,-5.5,1.3,0.2,18.4
66832783504077440,56.769460,24.814013,1.0,2.4,0.5,0.1,16.4
66766095547924864,57.187831,24.641855,6.8,-8.5,1.6,0.2,17.7
66814302260735104,56.532505,24.866698,22.1,-46.1,7.1,0.4,12.0
66779113592658560,57.240334,24.862831,2.2,1.0,0.4,0.1,15.3
66765889389494528,57.203211,24.634836,-10.7,-19.7,4.9,0.1,10.6
66815122597132928,56.954900,24.628634,0.5,-2.5,0.5,0.1,16.1
66816226406224256,56.916909,24.676783,1.6,-0.7,0.9,0.1,17.5
66826946644513024,57.238266,24.939841,-7.6,-7.2,0.9,0.1,15.2
66765820670018304,57.215547,24.624561,18.5,-28.7,3.9,0.1,16.2
66773311092945408,57.298665,24.774978,1.9,-9.9,0.8,0.0,14.0
66815504851717760,56.935002,24.671114,10.0,-8.0,1.3,0.0,14.0
66826701830460544,57.277578,24.932574,0.5,-4.8,1.1,0.1,17.0
66816874943891840,56.952481,24.741881,2.6,-9.2,0.5,0.1,16.7
66779117888716928,57.241188,24.862598,7.1,-4.1,0.6,0.1,16.7
66838285358104704,56.638574,24.926923,-0.6,-5.3,1.1,0.0,14.1
66761658844317952,57.429767,24.714751,0.7,2.4,2.5,0.5,19.4
66761628781900800,57.414086,24.710263,1.8,4.7,1.1,0.0,14.4
66851479499168896,57.603185,24.691608,7.0,-3.4,1.4,0.2,18.4
66870274275910784,57.591795,24.911143,2.2,1.7,0.6,0.1,16.1
66783928252047744,56.708521,24.495862,20.3,-23.7,7.0,0.1,16.0
66791899711467264,56.906374,24.638995,-13.4,-2.5,2.4,0.2,18.7
66838354077577856,56.661891,24.944360,4.3,0.6,0.5,0.0,12.7
66871266409383168,57.516428,24.933953,2.5,-50.2,6.0,0.3,18.5
66794231877004928,56.645110,24.583938,0.2,-1.3,1.0,0.1,17.6
66783137978064000,56.743608,24.486832,18.2,-7.6,1.5,0.0,15.2
66788257579080192,56.588555,24.570177,2.8,0.6,0.9,0.1,17.1
66766709725837056,57.209106,24.693675,13.1,-14.9,2.3,0.4,19.0
66783137978064384,56.740817,24.486282,18.3,-7.9,1.5,0.0,13.9
66800661444627968,56.534694,24.628263,-1.1,-3.2,0.3,0.0,13.8
66821346007084800,56.894982,24.829363,13.5,-13.3,1.3,0.2,17.8
66765064755778048,57.220754,24.607978,7.2,-6.3,1.2,0.2,18.1
66837151486738304,56.698780,24.899828,-0.5,-1.8,1.8,0.0,13.5
66765855029760768,57.189056,24.623802,18.4,-47.0,7.2,0.2,17.3
66815981590669440,56.980661,24.708977,-4.2,1.1,1.4,0.3,17.8
66821620884990208,56.878915,24.855069,11.1,-7.9,2.3,0.0,13.9
66871201988852992,57.523979,24.923432,6.3,-14.8,1.3,0.0,14.5
66764446280494336,57.144855,24.608780,10.8,-23.1,1.0,0.1,16.7
66784237489689600,56.706338,24.522705,3.6,-4.7,0.8,0.1,17.2
66838525876271744,56.629605,24.948732,0.2,-6.5,1.2,0.1,17.1
66784031331259520,56.711503,24.519706,-2.1,-3.1,0.7,0.1,17.7
66787261146665344,56.678625,24.543223,0.1,2.9,0.8,0.1,17.3
66835261701120512,56.834384,24.907233,1.8,-2.3,0.9,0.1,17.0
66874260005568384,57.385255,24.991843,7.3,-5.2,1.6,0.1,15.4
66800661444626176,56.538319,24.634054,21.0,-27.8,3.4,0.0,13.1
66855873246490112,57.514596,24.768787,-6.0,-1.4,0.9,0.0,14.3
66816187748666624,56.999005,24.731093,22.0,-52.3,6.5,0.1,12.9
66834570210381824,56.783082,24.912852,17.4,-5.3,2.1,0.0,14.7
66767469937470464,57.121406,24.622648,3.9,-1.2,0.7,0.1,16.7
66816187748666496,56.995660,24.738527,5.3,-4.4,0.4,0.1,12.8
66838147919143168,56.715110,24.970845,2.7,-3.0,0.7,0.1,16.3
66787226786928128,56.671589,24.536930,1.0,-7.1,0.5,0.1,16.9
66793480259306112,56.655104,24.577895,9.3,-22.3,0.8,0.1,16.0
66790147364685696,56.724927,24.537006,-0.4,-2.6,0.7,0.0,14.8
66793171021660544,56.698699,24.558881,10.3,-15.3,2.0,0.3,18.6
66764961676567168,57.213553,24.591569,11.0,-11.1,2.0,0.1,17.1
66825263017527040,57.097400,24.880515,1.9,-8.7,1.1,0.0,14.9
66789219651748352,56.768202,24.522312,7.7,-0.9,0.9,0.1,15.9
66788395018030464,56.622184,24.584181,1.4,2.7,1.3,0.1,16.9
66808697326162816,56.711642,24.747257,5.9,-5.9,1.5,0.2,18.5
66785263985227136,56.532887,24.465392,-1.2,-9.0,0.5,0.1,16.7
66788669895937792,56.587710,24.600855,-2.8,-3.5,1.1,0.0,14.6
66762071162438144,57.457659,24.730018,8.4,-7.5,1.8,0.3,18.8
66775574538368256,57.232775,24.732513,-9.5,12.3,3.1,0.3,18.8
66770764176251264,57.159657,24.746308,-6.5,-14.7,1.5,0.3,18.5
66817149821806976,56.937433,24.758344,11.8,-6.4,1.2,0.1,17.4
66830520057307264,57.131941,24.967639,-1.1,-21.2,1.4,0.1,16.7
66871820460875392,57.560273,24.976395,-2.4,-3.4,2.6,0.5,19.4
66870720952502528,57.605924,24.933607,3.5,-2.1,0.4,0.1,15.9
66826809205555968,57.277968,24.947241,9.5,-9.7,0.8,0.0,15.0
66790113004949376,56.708150,24.534082,10.6,-9.8,0.7,0.0,15.2
66800352206985088,56.545142,24.597727,3.3,-1.0,0.4,0.1,15.4
66783545998307200,56.637367,24.463528,10.5,-9.4,2.5,0.4,18.7
66797324252760960,56.746355,24.743903,-4.3,-12.0,3.0,0.5,19.5
66762552197287680,57.134154,24.496859,-6.7,-1.3,1.2,0.2,17.7
66789872486779520,56.747582,24.519920,22.1,-47.5,7.1,0.1,6.8
66870995830408576,57.577656,24.953402,-6.9,-14.4,1.3,0.0,12.2
66871133269355008,57.601119,24.968946,3.8,-4.9,0.7,0.1,15.4
66790177427858304,56.707838,24.539879,10.1,3.3,2.7,0.4,19.0
66800558365414016,56.540109,24.613190,6.5,-6.3,0.5,0.1,15.0
66815637993276032,56.951277,24.698098,-0.2,-0.5,0.5,0.1,17.1
66764240122065408,57.150349,24.597368,-2.7,-1.0,0.6,0.1,16.3
66871717384913152,57.531430,24.982490,3.8,-1.0,0.5,0.1,15.5
66764446280495744,57.135836,24.604782,16.3,-6.2,1.0,0.0,14.4
66835296060857216,56.847832,24.917875,25.7,-10.3,0.7,0.1,15.7
66759635917088896,57.409877,24.644196,12.4,-26.6,1.6,0.1,17.3
66767504297210880,57.095303,24.625461,-1.0,-1.2,0.4,0.0,15.3
66785023467054592,56.578419,24.459127,8.7,-3.4,1.9,0.2,17.7
66819456221584640,57.031884,24.857319,5.3,-7.6,0.8,0.1,16.1
66822411159083776,57.023031,24.864994,-0.4,-5.7,1.8,0.0,11.2
66759189240500608,57.367443,24.608286,21.1,-11.5,1.8,0.1,17.4
66808869124393600,56.657480,24.747484,20.5,-47.5,7.6,0.1,11.6
66920989249892608,57.291414,24.992631,8.9,-3.0,1.4,0.2,18.1
66816187750861952,56.994481,24.741498,2.5,-8.4,0.7,0.1,17.0
66871579945966208,57.510444,24.962644,4.4,0.8,0.4,0.1,16.0
66822617317398400,56.965278,24.866680,2.1,0.0,1.2,0.0,13.9
66825052562959488,57.101407,24.851908,-0.2,-8.4,0.6,0.1,17.3
66758089728873984,57.418173,24.577632,-0.4,1.4,0.7,0.0,14.1
66780011241895168,56.586177,24.318041,0.3,-2.6,0.2,0.0,14.5
66783408559349248,56.680974,24.455149,7.6,-5.1,1.1,0.2,17.9
66780217400324992,56.578709,24.333711,1.5,-0.6,0.7,0.0,13.3
66781110753522304,56.547373,24.361036,-0.6,-8.4,2.9,0.1,16.0
66771008990494720,57.131578,24.758117,2.4,-8.0,0.9,0.1,15.2
66837804319078528,56.750567,24.942720,0.6,-3.5,4.2,0.6,17.7
66762655276506368,57.126279,24.499881,2.7,-0.3,2.9,0.4,18.4
66822514238296832,57.015962,24.880096,9.3,-8.1,1.2,0.0,15.1
66769668960699136,57.205997,24.713917,1.4,-6.2,0.8,0.1,16.9
66835807161136768,56.879580,24.949467,1.9,-7.8,1.7,0.3,18.5
66871683025179008,57.512296,24.971401,-0.4,0.3,0.9,0.1,17.4
66871373787533824,57.559506,24.946292,-0.9,0.2,0.8,0.1,17.5
66841858770878976,56.915018,24.989028,4.1,-7.7,0.6,0.1,16.9
66871373787534208,57.551571,24.948245,6.8,-6.2,5.0,0.1,16.2
66766404785560960,57.228493,24.665468,6.2,-6.2,2.1,0.1,17.0
66871476866887680,57.512576,24.942957,2.5,9.9,1.8,0.1,16.3
66758570765205888,57.425573,24.601978,4.1,-7.3,0.6,0.1,16.4
66769600241228416,57.174480,24.698502,10.8,-1.2,0.6,0.1,15.3
66781488710641536,56.563397,24.401699,9.5,-3.5,1.2,0.0,15.2
66827389025243392,57.208179,24.956519,3.3,-6.6,1.0,0.2,18.0
66781660509332608,56.594771,24.396060,-4.6,-4.3,1.5,0.1,15.2
66771421307359488,57.286598,24.650915,3.7,-7.8,0.7,0.0,15.0
66780801515872896,56.639325,24.378516,0.0,-12.1,0.7,0.1,16.7
66759189240498944,57.364161,24.617825,-3.7,5.7,2.7,0.1,16.6
66781866667761792,56.587740,24.409432,-0.5,-1.1,0.4,0.1,15.7
66758433326254336,57.387151,24.607752,1.4,0.8,0.2,0.0,14.7
66839071336575232,56.685328,24.997882,10.7,8.5,2.0,0.2,17.9
66781660509331840,56.590945,24.406543,4.4,-6.5,0.5,0.1,16.3
66769703320441344,57.187774,24.702348,12.3,-11.2,2.1,0.0,13.4
66771593106041856,57.318060,24.687672,2.7,-1.4,0.4,0.1,16.3
66762552197294208,57.141261,24.501746,2.0,3.8,0.8,0.1,17.1
66771146429454592,57.298986,24.636388,20.6,-44.8,7.2,0.1,10.3
66801623514684416,56.541299,24.673401,20.3,-47.0,7.4,0.1,14.3
66785165202643968,56.528331,24.449394,9.0,-10.8,2.9,0.5,16.5
66792891846949504,56.860562,24.664530,14.2,-13.9,2.9,0.3,19.0
66770046917971584,57.092813,24.675618,-8.0,-4.1,0.8,0.1,15.5
66769634600965504,57.189891,24.697910,-6.6,-9.3,1.7,0.0,15.0
66776953225382656,57.158586,24.781825,7.7,-17.8,1.2,0.0,13.0
66762693933861504,57.102198,24.503555,20.2,-6.5,3.5,0.1,15.9
66800485349138944,56.563067,24.625151,5.2,-1.0,0.4,0.0,13.2
66781832308018176,56.618481,24.433745,20.3,-43.4,7.4,0.1,10.9
66766507864777088,57.208762,24.665714,-1.5,-5.5,0.8,0.0,14.9
66871373787531904,57.566423,24.951921,1.7,-11.1,0.4,0.1,15.5
66780629717180672,56.672941,24.365062,-16.4,-15.5,2.3,0.1,17.4
66785268281855488,56.531807,24.473837,2.0,-8.4,0.7,0.0,14.9
66757986649662208,57.405308,24.561301,16.8,-3.0,1.5,0.1,17.8
66812820495985408,56.526964,24.846543,3.4,-5.5,0.8,0.1,15.8
66785027763686784,56.585680,24.446309,2.7,1.4,0.5,0.1,15.9
66827698262898176,57.156463,24.969439,1.0,2.9,1.3,0.2,18.2
66781484413823872,56.559169,24.398303,27.2,-15.7,2.3,0.0,13.7
66868242752341376,57.447909,24.826053,1.7,-11.2,1.3,0.2,18.3
66873396713149824,57.341658,24.918973,-3.1,-8.5,1.6,0.2,18.1
66765202194725120,57.266159,24.608872,5.9,-3.7,1.0,0.0,14.0
66823991707050880,57.119615,24.802391,3.0,4.1,1.5,0.0,14.6
66782519502784384,56.669955,24.424216,6.1,-0.2,0.7,0.1,16.0
66765373993417472,57.242254,24.617276,-3.8,-0.5,0.8,0.1,15.6
66818116191791872,57.104742,24.799980,8.2,-2.4,0.8,0.0,14.4
66788940476368896,56.786803,24.508965,19.2,-19.5,1.7,0.3,18.9
66773070574786688,57.281593,24.733410,14.8,-2.4,1.9,0.0,13.8
66819181343681152,57.053129,24.828145,4.1,-8.4,1.0,0.1,16.4
66786539592172928,56.603279,24.465138,7.3,-2.4,0.7,0.1,15.4
66819456221586432,57.023826,24.852316,-5.3,-9.2,1.3,0.0,15.3
66763243689776512,57.135236,24.546465,10.4,-8.4,0.7,0.1,15.6
66782622581997568,56.682893,24.435412,7.1,-3.3,1.1,0.2,17.7
66768225851838848,56.976325,24.634520,39.7,-20.7,3.6,0.1,17.7
66767813534978176,57.078064,24.652716,5.7,-1.8,0.5,0.1,16.3
66771730544990720,57.362681,24.689221,8.5,2.7,1.1,0.2,17.8
66781626147028224,56.617385,24.400990,32.4,25.8,4.3,0.2,17.2
66827457744730240,57.199024,24.969568,3.1,-3.0,0.7,0.1,17.4
66838560236010368,56.616692,24.947294,0.9,-1.1,1.7,0.0,14.7
66780453621801472,56.607177,24.368127,5.0,-21.6,3.0,0.4,19.2
66773173653997312,57.285850,24.753941,2.5,-5.3,0.6,0.0,13.9
66829278810857600,57.083088,24.962265,21.0,-17.0,1.9,0.3,18.5
66772933135826944,57.323750,24.743846,4.2,-6.4,0.4,0.1,16.6
66772142861844864,57.356042,24.724702,3.0,-8.4,0.9,0.0,12.8
66773208013734144,57.307228,24.750377,-0.7,-5.0,0.7,0.0,14.3
66778739931785984,57.359461,24.895780,1.7,-8.6,0.7,0.1,15.6
66776884505741312,57.201056,24.797878,-1.8,3.8,3.3,0.4,16.3
66776369109665920,57.234870,24.779742,1.4,-0.2,0.5,0.1,15.2
66776815786266240,57.201107,24.788576,-5.1,-27.2,2.8,0.1,17.1
66776884505742848,57.194031,24.792344,77.9,-30.8,4.4,0.1,15.3
66776162951237504,57.241187,24.767108,-4.6,-18.7,1.9,0.0,14.4
66807185497639552,56.632783,24.701249,1.3,-2.7,0.6,0.1,15.7
66837456428865280,56.649887,24.913424,-1.2,-6.7,1.2,0.2,18.3
66837456428865024,56.658836,24.909542,9.7,3.1,0.9,0.2,18.1
66793475963278336,56.657498,24.583644,32.5,-41.7,7.6,0.8,20.1
66775991152546048,57.224715,24.773761,5.3,-16.6,2.2,0.0,13.7
66773139294262528,57.274239,24.741972,4.8,-9.0,1.3,0.1,17.2
66776781426529920,57.201708,24.778710,-1.8,-3.8,0.5,0.1,16.2
66818940825520128,56.992644,24.817686,5.6,-22.9,4.2,0.2,14.5
66757333814608384,57.515928,24.639589,2.6,-3.2,0.2,0.0,14.6
66772898776092800,57.300832,24.734054,4.3,-6.5,0.7,0.1,15.7
66873293633982080,57.447709,24.981079,3.5,-8.9,2.7,0.3,17.7
66776059872023552,57.214515,24.775794,8.9,-13.2,1.7,0.0,13.5
66768049755556096,57.010129,24.619618,6.3,-8.5,1.1,0.2,18.3
66817978752845184,57.083436,24.774406,13.2,-5.5,2.0,0.0,12.7
66775716274641536,57.250898,24.747563,4.0,-7.0,2.0,0.1,17.1
66825464879848576,57.101896,24.888395,13.8,-20.9,1.2,0.1,16.6
66772864416357376,57.285242,24.725709,1.8,-1.5,1.0,0.0,14.7
66771764904729984,57.338624,24.694534,19.2,-44.8,7.1,0.2,17.7
66760426191063680,57.453313,24.658960,-2.5,1.5,0.8,0.1,15.6
66807911349411328,56.545457,24.731817,1.7,-1.2,0.7,0.1,16.9
66762414758324992,57.118227,24.488287,13.2,3.2,1.4,0.2,17.7
